_id,speaker full name,thumbnail url
6a034c25b4b11d1a485861db,Heidi Sørensen,https://tedblade-public-assets.s3.us-east-1.amazonaws.com/default-avatar.jpg
6a034c24658f0b3b67d4a358,Kimberley Motley,https://pi.tedcdn.com/r/pe.tedcdn.com/images/ted/19893b5c676bb8b083ed468d27bcfe3e5a254cd0_254x191.jpg?w=255
6a034c24b9e30957c4388a65,Rashad Robinson,https://pi.tedcdn.com/r/pe.tedcdn.com/images/ted/490c5227234f1dc06b87e4e2e5020e7813c17668_254x191.jpg?w=255
6a034c25b4b11d1a4858621b,Mitch Zeller,https://pi.tedcdn.com/r/pe.tedcdn.com/images/ted/f5437c3f14a6cb8bbe8e04fbbe231f259a984d1e_254x191.jpg?w=255
6a034c24658f0b3b67d4a4e2,Noeline Kirabo,https://pi.tedcdn.com/r/pe.tedcdn.com/images/ted/1f21e008a5555013bf0b2563d95020aa0d2026c4_254x191.jpg?w=255
6a034c25b4b11d1a485861e3,Dan Reinstein,https://tedblade-public-assets.s3.us-east-1.amazonaws.com/default-avatar.jpg
6a034c24b9e30957c4388a1b,Michael Merzenich,https://pi.tedcdn.com/r/pe.tedcdn.com/images/ted/86167_254x191.jpg?w=255
6a034c24b9e30957c4388a71,Ashley M. Grice,https://tedblade-public-assets.s3.us-east-1.amazonaws.com/default-avatar.jpg
6a034c25b4b11d1a4858622e,Jesse Byock,https://tedblade-public-assets.s3.us-east-1.amazonaws.com/default-avatar.jpg
6a034c24b9e30957c4388ad6,Joy Lin,https://tedblade-public-assets.s3.us-east-1.amazonaws.com/default-avatar.jpg
6a034c24658f0b3b67d4a4f6,Susan Emmett,https://pi.tedcdn.com/r/pe.tedcdn.com/images/ted/417a56dcb74c3e07f385dbf6b737995ba5bac726_254x191.jpg?w=255
6a034c25b4b11d1a48586210,Henry Richardson ,https://tedblade-public-assets.s3.us-east-1.amazonaws.com/default-avatar.jpg
6a034c24b9e30957c4388ab8,David Friedberg,https://pi.tedcdn.com/r/ted-conferences-speaker-photos-production.s3.amazonaws.com/qsvu0mezg4u0buwe3evzxkd1bkry?w=255
6a034c24b9e30957c4388a1d,Leor Weinberger,https://pi.tedcdn.com/r/pe.tedcdn.com/images/ted/05cdeec824451955506bdfc201e68a1b94168501_254x191.jpg?w=255
6a034c25b4b11d1a4858622f,Paul Hessburg,https://pi.tedcdn.com/r/pe.tedcdn.com/images/ted/c1fcd7b858d743af4959ec6762dbe86c34f52b10_254x191.jpg?w=255
6a034c2435bf06475c27b0ac,Yannick Roudaut,https://tedblade-public-assets.s3.us-east-1.amazonaws.com/default-avatar.jpg
6a034c249bbcd05aa3165aaa,Eleanor Nelsen,https://tedblade-public-assets.s3.us-east-1.amazonaws.com/default-avatar.jpg
6a034c25b4b11d1a48586225,Jenna Schilstra,https://tedblade-public-assets.s3.us-east-1.amazonaws.com/default-avatar.jpg
6a034c25b4b11d1a48586241,Sarah Willersdorf,https://tedblade-public-assets.s3.us-east-1.amazonaws.com/default-avatar.jpg
6a034c24b9e30957c4388ac5,GoodBye Monkey,https://tedblade-public-assets.s3.us-east-1.amazonaws.com/default-avatar.jpg
6a034c24b9e30957c4388a6e,Sanjay Dastoor,https://pi.tedcdn.com/r/pe.tedcdn.com/images/ted/b782960f2e0ced74bb64f4049f346b7744e7b02a_254x191.jpg?w=255
6a034c249bbcd05aa3165b43,Jennifer Pluznick,https://pi.tedcdn.com/r/pe.tedcdn.com/images/ted/395b0d6e33413964a7d9183d6fc28478b7b1f9d1_254x191.jpg?w=255
6a034c25b4b11d1a4858622b,Noreena Hertz,https://pi.tedcdn.com/r/pe.tedcdn.com/images/ted/c3b33ee4db18874c638229457b0340d2abf559f7_254x191.jpg?w=255
6a034c249bbcd05aa3165ab3,Gary Vaynerchuk,https://pi.tedcdn.com/r/pe.tedcdn.com/images/ted/156168_254x191.jpg?w=255
6a034c25b4b11d1a48586263,Maria Sophocles,https://pi.tedcdn.com/r/ted-conferences-speaker-photos-production.s3.amazonaws.com/z6yp0htni24w515efygcdi0401qv?w=255
6a034c24b9e30957c4388ad2,Jim Toomey,https://pi.tedcdn.com/r/pe.tedcdn.com/images/ted/193574_254x191.jpg?w=255
6a034c24b9e30957c4388ac2,Fareed Zakaria,https://pi.tedcdn.com/r/pe.tedcdn.com/images/ted/e9a8bfa54e8791d4e58a9b7e4ae5ac62e29b34cd_254x191.jpg?w=255
6a034c249bbcd05aa3165be5,Keolu Fox,https://pi.tedcdn.com/r/ted-conferences-speaker-photos-production.s3.amazonaws.com/qshuby9ig8ur4el4t7ykh7z3v952?w=255
6a034c25b4b11d1a4858628d,Scarlet Keys,https://pi.tedcdn.com/r/ted-conferences-speaker-photos-production.s3.amazonaws.com/lao15cr48awlwy36hicbdg4j9njt?w=255
6a034c249bbcd05aa3165ac6,Joshua Prince-Ramus,https://pi.tedcdn.com/r/pe.tedcdn.com/images/ted/1482_254x191.jpg?w=255
6a034c24b9e30957c4388ae8,Luis H. Zayas,https://tedblade-public-assets.s3.us-east-1.amazonaws.com/default-avatar.jpg
6a034c25b4b11d1a4858622d,Oliver Elfenbaum,https://tedblade-public-assets.s3.us-east-1.amazonaws.com/default-avatar.jpg
6a034c24b9e30957c4388aeb,Maria Van Kerkhove,https://pi.tedcdn.com/r/pe.tedcdn.com/images/ted/23a7ae945f898ee55b58d916ff337c86d70f7884_254x191.jpg?w=255
6a034c24b9e30957c4388aba,Eduardo Briceño,https://pi.tedcdn.com/r/pe.tedcdn.com/images/ted/496002880535f8e33467f5d3368187e0d4c28217_254x191.jpg?w=255
6a034c25b4b11d1a4858629f,Tina Yong,https://pi.tedcdn.com/r/ted-conferences-speaker-photos-production.s3.amazonaws.com/g94i434qi8ipdbxdan6vtb92fshj?w=255
6a034c249bbcd05aa3165b3b,Henry Markram,https://pi.tedcdn.com/r/pe.tedcdn.com/images/ted/121609_254x191.jpg?w=255
6a034c24b9e30957c4388b42,Doris Sung,https://pi.tedcdn.com/r/pe.tedcdn.com/images/ted/fddcaf63ac4ef5060200d5f2cbaac21ec35fdfff_254x191.jpg?w=255
6a034c24b9e30957c4388b26,Antonio Donato Nobre,https://pi.tedcdn.com/r/pe.tedcdn.com/images/ted/90515439755e5c3f8f9b3e1f5526079d69758486_254x191.jpg?w=255
6a034c25b4b11d1a48586259,Malay Bera,https://tedblade-public-assets.s3.us-east-1.amazonaws.com/default-avatar.jpg
6a034c24da446a102707f3b1,Dambisa Moyo,https://pi.tedcdn.com/r/pe.tedcdn.com/images/ted/19a6db48b648bfcaa767b759b849234f24106777_254x191.jpg?w=255
6a034c25b4b11d1a485862af,Alisa Miller,https://pi.tedcdn.com/r/pe.tedcdn.com/images/ted/41663_254x191.jpg?w=255
6a034c249bbcd05aa3165b47,Jim Holt,https://pi.tedcdn.com/r/pe.tedcdn.com/images/ted/05c30e82a26d69274c403a48774010f908503ec6_254x191.jpg?w=255
6a034c25b4b11d1a4858625f,Marcos Aguiar,https://pi.tedcdn.com/r/pe.tedcdn.com/images/ted/de56ff31889bcf6c154192e88b85347849d3bc74_254x191.jpg?w=255
6a034c24b9e30957c4388b43,Doug MacKay,https://tedblade-public-assets.s3.us-east-1.amazonaws.com/default-avatar.jpg
6a034c24b9e30957c4388b4b,Esta Soler,https://pi.tedcdn.com/r/pe.tedcdn.com/images/ted/d481687b997361c6ab744b94a2bcd4390e672dee_254x191.jpg?w=255
6a034c2437e0c30f44bd1d14,Rebecca Webster,https://tedblade-public-assets.s3.us-east-1.amazonaws.com/default-avatar.jpg
6a034c25b4b11d1a485862b9,Azim Shariff,https://pi.tedcdn.com/r/ted-conferences-speaker-photos-production.s3.amazonaws.com/6zoz9q6tfd7d3n7x6n7dwjoum08e?w=255
6a034c249bbcd05aa3165b68,Masha Gershman,https://tedblade-public-assets.s3.us-east-1.amazonaws.com/default-avatar.jpg
6a034c24b9e30957c4388b92,Pardis Sabeti,https://pi.tedcdn.com/r/pe.tedcdn.com/images/ted/881924e3cfd879594a6168f2394550a270be793b_254x191.jpg?w=255
6a034c2437e0c30f44bd1e24,Yaniv Erlich,https://pi.tedcdn.com/r/pe.tedcdn.com/images/ted/79290fc5f6a168b8ea3f8f8e9a29f2825d1ec46c_254x191.jpg?w=255
6a034c24b9e30957c4388bad,Tim Kruger,https://pi.tedcdn.com/r/pe.tedcdn.com/images/ted/4abccce12bc7e7d6ae6f3b8a97310adc55ff7d2b_254x191.jpg?w=255
6a034c25b4b11d1a485862ea,Jamil Zaki,https://pi.tedcdn.com/r/pe.tedcdn.com/images/ted/140cf2d64835503a63a12d319348dffbf4fe8113_254x191.jpg?w=255
6a034c25b4b11d1a48586275,Monica Araya,https://pi.tedcdn.com/r/ted-conferences-speaker-photos-production.s3.amazonaws.com/79tc6awlcc7unmc08bfn1xj2bpop?w=255
6a034c249bbcd05aa3165b6f,Ndidi Nwuneli,https://pi.tedcdn.com/r/pe.tedcdn.com/images/ted/db02cf29ecaaae155f640e88077e8c895e62cf6a_254x191.jpg?w=255
6a034c24658f0b3b67d4a4db,Molly Webster,https://pi.tedcdn.com/r/pe.tedcdn.com/images/ted/6a880dc34543011e228a54da0dfb11675a3e030e_254x191.jpg?w=255
6a034c24b9e30957c4388ba7,Stefon Harris,https://pi.tedcdn.com/r/pe.tedcdn.com/images/ted/bd5975152d17a53b1301cd0cdeee28286af550fd_254x191.jpg?w=255
6a034c25b4b11d1a485862f2,Joel Levine,https://pi.tedcdn.com/r/pe.tedcdn.com/images/ted/158870_254x191.jpg?w=255
6a034c24d4881847be4b508c,Betsy Schwarm,https://tedblade-public-assets.s3.us-east-1.amazonaws.com/default-avatar.jpg
6a034c249bbcd05aa3165bc6,George Steinmetz,https://pi.tedcdn.com/r/pe.tedcdn.com/images/ted/7e898297b69bff789bf1fcb3ac597b9bd5f93098_254x191.jpg?w=255
6a034c25b4b11d1a4858628c,Sarah Corbett,https://pi.tedcdn.com/r/pe.tedcdn.com/images/ted/5d7c21faa64f3134cc488246ef01edbf5a7920c9_254x191.jpg?w=255
6a034c2437e0c30f44bd1e13,Gregg Garn,https://tedblade-public-assets.s3.us-east-1.amazonaws.com/default-avatar.jpg
6a034c25b4b11d1a485862f6,Jon Youshaei,https://pi.tedcdn.com/r/ted-conferences-speaker-photos-production.s3.amazonaws.com/2tgvyxsw2ti7jya2g57xk3oa5i2h?w=255
6a034c24d4881847be4b5074,Anees Bahji,https://tedblade-public-assets.s3.us-east-1.amazonaws.com/default-avatar.jpg
6a034c249bbcd05aa3165be3,Katherine Fulton,https://pi.tedcdn.com/r/pe.tedcdn.com/images/ted/98633_254x191.jpg?w=255
6a034c24d4881847be4b50bb,Daniel Molina,https://tedblade-public-assets.s3.us-east-1.amazonaws.com/default-avatar.jpg
6a034c25b4b11d1a48586296,Susan Pinker,https://pi.tedcdn.com/r/pe.tedcdn.com/images/ted/817344f2ff3fa1f2d2689f89c258109408a02a64_254x191.jpg?w=255
6a034c24658f0b3b67d4a35a,Kris Alexander,https://pi.tedcdn.com/r/ted-conferences-speaker-photos-production.s3.amazonaws.com/iat6o60u8dxamcsaeleb4zphc2c2?w=255
6a034c25b4b11d1a485862f9,Juliana Machado Ferreira,https://pi.tedcdn.com/r/pe.tedcdn.com/images/ted/158526_254x191.jpg?w=255
6a034c24d4881847be4b509c,Cara E. Yar Khan,https://tedblade-public-assets.s3.us-east-1.amazonaws.com/default-avatar.jpg
6a034c249bbcd05aa3165be7,Kluane Adamek,https://pi.tedcdn.com/r/pe.tedcdn.com/images/ted/3c1e2363443ae74dac108eb60218c1fbaaceaf37_254x191.jpg?w=255
6a034c25b4b11d1a485862ad,Alayna Vaughan,https://tedblade-public-assets.s3.us-east-1.amazonaws.com/default-avatar.jpg
6a034c24d4881847be4b50ea,Jota Samper,https://pi.tedcdn.com/r/pe.tedcdn.com/images/ted/2260ade94763fd4ee7a0ac02a5bebe13127d42bb_254x191.jpg?w=255
6a034c249bbcd05aa3165b0c,Aviv Regev,https://tedblade-public-assets.s3.us-east-1.amazonaws.com/default-avatar.jpg
6a034c25b4b11d1a485862fb,Anne Basting,https://pi.tedcdn.com/r/pe.tedcdn.com/images/ted/580722834a3fe8de095dd59749f7cf97d1a0ac38_254x191.jpg?w=255
6a034c24d4881847be4b509e,Cai Guo-Qiang,https://tedblade-public-assets.s3.us-east-1.amazonaws.com/default-avatar.jpg
6a034c249bbcd05aa3165c04,Peter van Manen,https://pi.tedcdn.com/r/pe.tedcdn.com/images/ted/637d45f4d175249541bd7ac09babfe4acf8e0641_254x191.jpg?w=255
6a034c24b9e30957c43889e2,Molly Wright,https://pi.tedcdn.com/r/pe.tedcdn.com/images/ted/eecc2b9e83490ab1ad36fc6c867b46912abb45cd_254x191.jpg?w=255
6a034c24d4881847be4b50f0,Kesha,https://pi.tedcdn.com/r/ted-conferences-speaker-photos-production.s3.amazonaws.com/seiiak256udjue275ygvijzka7pj?w=255
6a034c25b4b11d1a485862bf,Bettina Warburg,https://pi.tedcdn.com/r/ted-conferences-speaker-photos-production.s3.amazonaws.com/edecgftrre9lsj8bllzne49jzmua?w=255
6a034c25b4b11d1a4858632a,María Teresa Kumar,https://pi.tedcdn.com/r/pe.tedcdn.com/images/ted/b475677c8f9aad817557f2942cf0d932490322d6_254x191.jpg?w=255
6a034c24d4881847be4b50c2,David Ian Howe,https://tedblade-public-assets.s3.us-east-1.amazonaws.com/default-avatar.jpg
6a034c249bbcd05aa3165c0c,Ruha Benjamin,https://pi.tedcdn.com/r/ted-conferences-speaker-photos-production.s3.amazonaws.com/fpm3z30d8674t6rntyv8wxk5p7fe?w=255
6a034c24658f0b3b67d4a2ba,Andrew Dent,https://pi.tedcdn.com/r/pe.tedcdn.com/images/ted/c542ec2e8ff42b95f4b4d823a8a65a3a503ef8da_254x191.jpg?w=255
6a034c24d4881847be4b5107,Irma L. Olguin Jr.,https://tedblade-public-assets.s3.us-east-1.amazonaws.com/default-avatar.jpg
6a034c25b4b11d1a485862c3,Cal Newport,https://tedblade-public-assets.s3.us-east-1.amazonaws.com/default-avatar.jpg
6a034c25b4b11d1a4858632f,Michael Mauser,https://tedblade-public-assets.s3.us-east-1.amazonaws.com/default-avatar.jpg
6a034c249bbcd05aa3165c3f,Ed Newton-Rex,https://tedblade-public-assets.s3.us-east-1.amazonaws.com/default-avatar.jpg
6a034c24d4881847be4b50c3,Erika Moore,https://pi.tedcdn.com/r/ted-conferences-speaker-photos-production.s3.amazonaws.com/qycoeq06jhity5gnw2rvih90sijw?w=255
6a034c24b9e30957c4388acc,James Curleigh,https://tedblade-public-assets.s3.us-east-1.amazonaws.com/default-avatar.jpg
6a034c24d4881847be4b5126,Olympia Della Flora,https://pi.tedcdn.com/r/pe.tedcdn.com/images/ted/5f7ccd3fbf9cabed5f4d821cadcdbe9dba4f10e4_254x191.jpg?w=255
6a034c25b4b11d1a485862d4,Doris Mitsch,https://pi.tedcdn.com/r/ted-conferences-speaker-photos-production.s3.amazonaws.com/3lwerwso4awagl85u1pddi6aihst?w=255
6a034c24d4881847be4b50e0,Jason Rugolo,https://pi.tedcdn.com/r/ted-conferences-speaker-photos-production.s3.amazonaws.com/bv9pj7gsjuiguz3gocbbmbyb4ub9?w=255
6a034c249bbcd05aa3165c79,Natalie Merchant,https://pi.tedcdn.com/r/pe.tedcdn.com/images/ted/162291_254x191.jpg?w=255
6a034c25b4b11d1a48586347,Regina Dugan,https://pi.tedcdn.com/r/pe.tedcdn.com/images/ted/d77a467c136f884896d3076a37908c64f081d6b5_254x191.jpg?w=255
6a034c24d4881847be4b5161,Tina Arrowood,https://pi.tedcdn.com/r/pe.tedcdn.com/images/ted/94a448f2789dd9337f593f6d58b02131e76ba9ad_254x191.jpg?w=255
6a034c25b4b11d1a48586326,Mark Modesti,https://tedblade-public-assets.s3.us-east-1.amazonaws.com/default-avatar.jpg
6a034c24d4881847be4b5160,Nighat Dad,https://pi.tedcdn.com/r/pe.tedcdn.com/images/ted/f1b69fa4013ec1fcdc970fe02da7ec17c4d9e94b_254x191.jpg?w=255
6a034c24d4881847be4b514e,Marlene Daut,https://tedblade-public-assets.s3.us-east-1.amazonaws.com/default-avatar.jpg
6a034c24d4881847be4b518a,Thomas W. Cronin,https://tedblade-public-assets.s3.us-east-1.amazonaws.com/default-avatar.jpg
6a034c249bbcd05aa3165c8d,Shah Rukh Khan,https://pi.tedcdn.com/r/pe.tedcdn.com/images/ted/f4d32a2e314eaba4527b0d7abcdb6b5a120f44af_254x191.jpg?w=255
6a034c25b4b11d1a48586378,Tom Chatfield,https://pi.tedcdn.com/r/pe.tedcdn.com/images/ted/210164_254x191.jpg?w=255
6a034c25b4b11d1a48586351,Alejandro Chaskielberg,https://tedblade-public-assets.s3.us-east-1.amazonaws.com/default-avatar.jpg
6a034c24da446a102707f538,Sahil Sethi,https://tedblade-public-assets.s3.us-east-1.amazonaws.com/default-avatar.jpg
6a034c24d4881847be4b5166,Nina Tandon,https://pi.tedcdn.com/r/ted-conferences-speaker-photos-production.s3.amazonaws.com/mycfzifqmxp6soank14xeamuqo9k?w=255
6a034c24b9e30957c4388993,Alex Soojung-Kim Pang,https://tedblade-public-assets.s3.us-east-1.amazonaws.com/default-avatar.jpg
6a034c24d4881847be4b51bc,Gever Tulley,https://pi.tedcdn.com/r/pe.tedcdn.com/images/ted/582a8f095b24be2578562967d0fb4fd9ac33b20f_254x191.jpg?w=255
6a034c25b4b11d1a48586387,Sutu,https://tedblade-public-assets.s3.us-east-1.amazonaws.com/default-avatar.jpg
6a034c24da446a102707f594,Emma Schachner,https://pi.tedcdn.com/r/pe.tedcdn.com/images/ted/a2522489e038e495b72e1e0721a6b19104cb1e7e_254x191.jpg?w=255
6a034c24d4881847be4b51b2,Eames Demetrios,https://pi.tedcdn.com/r/pe.tedcdn.com/images/ted/100153_254x191.jpg?w=255
6a034c24b9e30957c4388997,Michael Stevens,https://pi.tedcdn.com/r/pe.tedcdn.com/images/ted/f375ce1d68c63cd8e93767b558d28127f640eda3_254x191.jpg?w=255
6a034c25b4b11d1a4858639e,Sheila Nirenberg,https://pi.tedcdn.com/r/pe.tedcdn.com/images/ted/83b4a96dcc2898efc6e5f648e21a4a59f9b8ae5a_254x191.jpg?w=255
6a034c24d4881847be4b51f6,Peter Paccone,https://tedblade-public-assets.s3.us-east-1.amazonaws.com/default-avatar.jpg
6a034c249bbcd05aa3165c10,Sarah Barmak,https://pi.tedcdn.com/r/pe.tedcdn.com/images/ted/f18e4b23ba3b86269eefd0d7e3d8fa7ff3c0ff20_254x191.jpg?w=255
6a034c24b9e30957c43889df,DeAndrea Salvador,https://pi.tedcdn.com/r/pe.tedcdn.com/images/ted/df3a725349676ae2c58694827e3409de20fc6fba_254x191.jpg?w=255
6a034c24d4881847be4b521a,William Ury,https://pi.tedcdn.com/r/pe.tedcdn.com/images/ted/95bcb3ade7663e7b192567f1dae5e08b72554fcf_254x191.jpg?w=255
6a034c24d4881847be4b51be,Grady Booch,https://pi.tedcdn.com/r/pe.tedcdn.com/images/ted/894fb963adeef97c8ded7671dc58957536ecc3e0_254x191.jpg?w=255
6a034c24b9e30957c4388b33,Carl Safina,https://pi.tedcdn.com/r/pe.tedcdn.com/images/ted/23e98738ba092dc440a5686a4fbee83c0bf4b06c_254x191.jpg?w=255
6a034c24b9e30957c43889fe,Christopher Ryan,https://pi.tedcdn.com/r/pe.tedcdn.com/images/ted/cab3d3830a7e882c2a50a8056eb087ebbb2301de_254x191.jpg?w=255
6a034c24d4881847be4b51d7,Kelli Swazey,https://pi.tedcdn.com/r/pe.tedcdn.com/images/ted/40b382ecf9cde4a8af5524b2ca3f65bab0b9c18a_254x191.jpg?w=255
6a034c24d4881847be4b5229,Benedetta Berti,https://pi.tedcdn.com/r/pe.tedcdn.com/images/ted/c6f49d58aadddc8c43cb498b2d77d14c30e519a4_254x191.jpg?w=255
6a034c24b9e30957c4388aa3,Benjamin Seibold,https://tedblade-public-assets.s3.us-east-1.amazonaws.com/default-avatar.jpg
6a034c24658f0b3b67d4a4c3,Kirsten Banks,https://tedblade-public-assets.s3.us-east-1.amazonaws.com/default-avatar.jpg
6a034c24d4881847be4b5299,Steve Rothstein,https://tedblade-public-assets.s3.us-east-1.amazonaws.com/default-avatar.jpg
6a034c24d4881847be4b5240,Feisal Abdul Rauf,https://tedblade-public-assets.s3.us-east-1.amazonaws.com/default-avatar.jpg
6a034c24b9e30957c4388adc,Kathryn Kolbert,https://pi.tedcdn.com/r/pe.tedcdn.com/images/ted/628e18cebe8a2047ceb44202df7fb6a2545554c4_254x191.jpg?w=255
6a034c2435bf06475c27aeea,Alex Smith,https://pi.tedcdn.com/r/pe.tedcdn.com/images/ted/da5a72399d424dc9f2a8b2a210e0dbbd749b187e_254x191.jpg?w=255
6a034c24da446a102707f3e4,Jordan Dinwiddie,https://pi.tedcdn.com/r/ted-conferences-speaker-photos-production.s3.amazonaws.com/yifhr0b4z25dr9t9wmqax6jo4n8v?w=255
6a034c24d4881847be4b5268,Mary Lou Jepsen,https://pi.tedcdn.com/r/pe.tedcdn.com/images/ted/7b7cab66737a05165ec1fee42332c1335d868e21_254x191.jpg?w=255
6a034c24b9e30957c4388b03,Peter Beck,https://pi.tedcdn.com/r/pe.tedcdn.com/images/ted/3c61dba00d96afa93e733e6d9321c2737b96a6d4_254x191.jpg?w=255
6a034c2437e0c30f44bd1d1f,Simona Francese,https://pi.tedcdn.com/r/pe.tedcdn.com/images/ted/4eb620edc24b5cbef8e41aa415e5826c26147499_254x191.jpg?w=255
6a034c24da446a102707f400,Leslie Herod,https://pi.tedcdn.com/r/pe.tedcdn.com/images/ted/69d70bc79cc26aa17533cc190629610ca5645740_254x191.jpg?w=255
6a034c24b9e30957c4388b70,Karen Gurney,https://tedblade-public-assets.s3.us-east-1.amazonaws.com/default-avatar.jpg
6a034c24d4881847be4b528c,Robert Garland,https://tedblade-public-assets.s3.us-east-1.amazonaws.com/default-avatar.jpg
6a034c2437e0c30f44bd1e37,Janna Levin,https://pi.tedcdn.com/r/pe.tedcdn.com/images/ted/6dbb835f66f48138e5bf84b4cb9ae50db190ab5e_254x191.jpg?w=255
6a034c24da446a102707f410,Cathy O'Neil,https://tedblade-public-assets.s3.us-east-1.amazonaws.com/default-avatar.jpg
6a034c24b9e30957c4388b78,LeeAnn Renninger,https://pi.tedcdn.com/r/pe.tedcdn.com/images/ted/3fa15859edabd0237015887ab7e6d3711e57fa42_254x191.jpg?w=255
6a034c24da446a102707f3a5,Bo Cerup-Simonsen,https://tedblade-public-assets.s3.us-east-1.amazonaws.com/default-avatar.jpg
6a034c2437e0c30f44bd1eda,Sarah Kaminsky,https://pi.tedcdn.com/r/pe.tedcdn.com/images/ted/bd72eab902738301089345dd768320876af23b66_254x191.jpg?w=255
6a034c24da446a102707f4df,Fatma Karume,https://pi.tedcdn.com/r/ted-conferences-speaker-photos-production.s3.amazonaws.com/yosb5l6w5w3ahq4w3frcebhs10kx?w=255
6a034c24d4881847be4b5094,Bill Clinton,https://pi.tedcdn.com/r/pe.tedcdn.com/images/ted/1358_254x191.jpg?w=255
6a034c24da446a102707f408,Boniface Mwangi,https://pi.tedcdn.com/r/pe.tedcdn.com/images/ted/e69d25058d5299d092899a102d533a41c3248685_254x191.jpg?w=255
6a034c24da446a102707f4f3,Jeff Dean,https://pi.tedcdn.com/r/pe.tedcdn.com/images/ted/1facc423ec78f03df0e5929c2156b7b28c4da4c2_254x191.jpg?w=255
6a034c24da446a102707f416,Matthew Mazzotta,https://pi.tedcdn.com/r/pe.tedcdn.com/images/ted/8755771d537b3430c16e0bee4e2bfa5a9941f516_254x191.jpg?w=255
6a034c24d4881847be4b5095,Brian Little,https://pi.tedcdn.com/r/pe.tedcdn.com/images/ted/69695eaed49e02f58b1e49d22563be8f964a29d6_254x191.jpg?w=255
6a034c24da446a102707f4f4,Tien Nguyen,https://tedblade-public-assets.s3.us-east-1.amazonaws.com/default-avatar.jpg
6a034c249bbcd05aa3165b53,Kevin Toolis,https://pi.tedcdn.com/r/pe.tedcdn.com/images/ted/a11cd038b29ded31f1c2a5f75f7831ce28f4d98d_254x191.jpg?w=255
6a034c24da446a102707f421,Monica Fay,https://tedblade-public-assets.s3.us-east-1.amazonaws.com/default-avatar.jpg
6a034c24d4881847be4b5099,Brian S. Lowery,https://tedblade-public-assets.s3.us-east-1.amazonaws.com/default-avatar.jpg
6a034c24da446a102707f527,Monica Lewinsky,https://pi.tedcdn.com/r/pe.tedcdn.com/images/ted/68ca90ffa79c89982a7bccbb5418ea877514c7d8_254x191.jpg?w=255
6a034c249bbcd05aa3165bb2,Stephanie Braccini Slade,https://tedblade-public-assets.s3.us-east-1.amazonaws.com/default-avatar.jpg
6a034c24da446a102707f42a,Neil R. Jeyasingam,https://tedblade-public-assets.s3.us-east-1.amazonaws.com/default-avatar.jpg
6a034c24da446a102707f545,Stefan Larsson,https://pi.tedcdn.com/r/pe.tedcdn.com/images/ted/de203fbe9ca50f9a991b026072423b0641641560_254x191.jpg?w=255
6a034c24b9e30957c4388b2e,Bonnie Hancock,https://pi.tedcdn.com/r/ted-conferences-speaker-photos-production.s3.amazonaws.com/ouyoy389ezl11b7ipfik4ukj693b?w=255
6a034c24d4881847be4b50ad,Danielle R. Moss,https://tedblade-public-assets.s3.us-east-1.amazonaws.com/default-avatar.jpg
6a034c24da446a102707f46d,Stuart Duncan,https://pi.tedcdn.com/r/pe.tedcdn.com/images/ted/10ee2ae4dacde52945fd15990b2d860442466292_254x191.jpg?w=255
6a034c245e700263ec4ad2f6,Julio Friedmann,https://pi.tedcdn.com/r/ted-conferences-speaker-photos-production.s3.amazonaws.com/vgr0vash160kn9vealgs2b5jgato?w=255
6a034c24da446a102707f556,Tanya Boucicaut,https://tedblade-public-assets.s3.us-east-1.amazonaws.com/default-avatar.jpg
6a034c24d4881847be4b5100,Marcus Samuelsson,https://pi.tedcdn.com/r/ted-conferences-speaker-photos-production.s3.amazonaws.com/pep348dxu4hxljtoa84wx89d8z5n?w=255
6a034c24da446a102707f474,Laolu Senbanjo,https://pi.tedcdn.com/r/pe.tedcdn.com/images/ted/c2d2e6af90915748383e2f5669e41bc58e3888db_254x191.jpg?w=255
6a034c24d4881847be4b5117,Jessica Pryce,https://pi.tedcdn.com/r/pe.tedcdn.com/images/ted/2263cb1a04b2d820f5ee5ff7bc6d8d2d85542f18_254x191.jpg?w=255
6a034c24d4881847be4b511a,Miru Kim,https://pi.tedcdn.com/r/pe.tedcdn.com/images/ted/74606_254x191.jpg?w=255
6a034c24d4881847be4b5147,Mara Mintzer,https://pi.tedcdn.com/r/pe.tedcdn.com/images/ted/1676bf3185350ada954baa4c17af60db0a76d689_254x191.jpg?w=255
6a034c249bbcd05aa3165b5e,Lizzie Velásquez,https://tedblade-public-assets.s3.us-east-1.amazonaws.com/default-avatar.jpg
6a034c249bbcd05aa3165bb5,Elizabeth Pisani,https://pi.tedcdn.com/r/pe.tedcdn.com/images/ted/161752_254x191.jpg?w=255
6a034c24d4881847be4b519b,Andrea Gibson,https://tedblade-public-assets.s3.us-east-1.amazonaws.com/default-avatar.jpg
6a034c245e700263ec4ad2e0,Jennifer Lin,https://pi.tedcdn.com/r/pe.tedcdn.com/images/ted/1413_254x191.jpg?w=255
6a034c249bbcd05aa3165c87,Robin Murphy,https://pi.tedcdn.com/r/pe.tedcdn.com/images/ted/22310e07f281ffd0bdf13739a72e70aaa21fdb59_254x191.jpg?w=255
6a034c24b9e30957c4388a30,The Soul Rebels,https://pi.tedcdn.com/r/pe.tedcdn.com/images/ted/5596320b677fcc4732c44bf0497564f8757500a4_254x191.jpg?w=255
